"User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Total_Purchase","Avg_Purchase","Max_Purchase","Min_Purchase","Num_Purchases"
"1004597","F","26-35","4","B","1","1",88564,8856.4,20450,1875,10
"1004598","F","36-45","3","C","0","1",495257,9344.47169811321,20263,748,53
"1004599","F","36-45","0","C","0","1",287608,8715.39393939394,19624,2106,33
"1004600","M","26-35","0","C","2","1",1429768,9344.88888888889,20750,1399,153
"1004601","M","36-45","14","C","0","0",759194,11679.9076923077,19676,3437,65
"1004602","M","36-45","7","B","2","0",341245,8531.125,20606,1738,40
"1004603","F","36-45","2","C","2","1",227397,11369.85,19547,1094,20
"1004604","M","26-35","15","C","1","1",317515,8581.48648648649,19357,2332,37
"1004606","F","0-17","10","B","2","0",387072,7303.24528301887,15917,557,53
"1004607","M","26-35","0","B","4","0",2922000,10041.2371134021,23948,926,291
"1004608","F","26-35","0","B","3","0",349513,7598.10869565217,20850,210,46
"1004609","F","26-35","4","B","0","0",1122008,7846.20979020979,16745,1029,143
"1004610","F","26-35","4","B","1","0",811751,9438.96511627907,23950,1935,86
"1004611","F","18-25","4","A","2","0",1519124,7750.63265306122,23556,568,196
"1004612","F","18-25","4","B","2","1",142736,7929.77777777778,15552,4099,18
"1004613","M","26-35","12","C","4","0",580455,13820.3571428571,20594,937,42
"1004614","F","46-50","1","B","1","0",92432,9243.2,23904,5910,10
"1004615","M","26-35","17","C","1","1",961982,10456.3260869565,20587,563,92
"1004616","M","26-35","20","C","4","0",137155,9796.78571428571,15863,3750,14
"1004617","F","26-35","6","C","0","0",357526,8938.15,19328,215,40
"1004618","M","26-35","14","B","1","1",448235,12114.4594594595,23277,2737,37
"1004619","F","26-35","1","B","4","1",670816,7710.52873563218,20618,696,87
"1004620","F","18-25","17","B","1","1",659716,9291.77464788732,20168,2792,71
"1004621","M","26-35","4","C","2","1",1061845,10835.1530612245,23911,572,98
"1004622","M","26-35","12","C","0","0",146606,10471.8571428571,19096,5228,14
"1004623","M","26-35","16","B","0","0",219427,10971.35,20611,3679,20
"1004624","M","26-35","12","C","2","0",335122,9856.52941176471,19634,2035,34
"1004625","M","26-35","7","C","0","0",458477,9754.82978723404,19601,559,47
"1004626","M","26-35","14","B","4","0",1999404,9431.15094339623,23544,575,212
"1004627","M","55+","1","C","1","1",474102,7772.16393442623,19571,1469,61
"1004628","F","55+","6","C","4","1",81745,7431.36363636364,16710,581,11
"1004629","F","18-25","4","C","2","0",148563,8739,15810,1856,17
"1004630","F","26-35","4","C","1","1",128789,8585.93333333333,20645,3495,15
"1004631","M","18-25","4","A","1","0",689734,10450.5151515152,23604,3049,66
"1004632","M","26-35","0","C","0","0",376079,10446.6388888889,19429,5177,36
"1004633","M","0-17","0","B","1","0",432347,9398.84782608696,19622,798,46
"1004634","M","51-55","20","B","1","1",780674,15012.9615384615,23695,3488,52
"1004635","M","18-25","4","B","2","0",1783102,9797.26373626374,20775,1498,182
"1004636","M","18-25","2","B","2","1",57793,3852.86666666667,7193,1733,15
"1004637","F","36-45","9","B","0","1",1750736,8753.68,20658,572,200
"1004638","M","26-35","4","B","1","0",162161,9008.94444444445,19531,1626,18
"1004639","M","36-45","11","B","2","0",263206,9400.21428571429,19703,1916,28
"1004640","M","26-35","4","B","0","1",585465,8609.77941176471,19362,1460,68
"1004641","M","26-35","7","C","1","0",148004,8706.11764705882,19241,1990,17
"1004642","M","26-35","0","B","4","1",206492,9832.95238095238,20450,1897,21
"1004643","M","26-35","0","A","0","0",878952,7643.06086956522,20699,380,115
"1004644","M","51-55","1","C","4","0",803684,9237.74712643678,23543,1599,87
"1004645","F","51-55","6","C","1","1",715931,9674.74324324324,23530,762,74
"1004646","F","26-35","6","B","2","0",178344,8106.54545454545,19360,1821,22
"1004647","M","36-45","20","B","1","1",4446929,9206.89233954451,23561,563,483
"1004648","M","18-25","4","C","4","0",192407,10126.6842105263,23679,3595,19
"1004649","M","55+","13","A","2","1",287847,11513.88,20741,1733,25
"1004650","M","26-35","7","C","2","1",497184,6810.7397260274,16835,406,73
"1004651","F","46-50","0","B","4","0",317337,13797.2608695652,20940,5362,23
"1004652","F","26-35","7","B","1","0",269675,10372.1153846154,23233,948,26
"1004653","M","36-45","12","B","3","1",1784909,8113.22272727273,20861,772,220
"1004654","M","36-45","20","C","3","0",344974,8624.35,20797,1743,40
"1004655","F","26-35","1","A","3","0",1610067,8609.98395721925,23150,747,187
"1004656","M","26-35","17","B","4","0",1353581,11094.9262295082,23313,573,122
"1004657","M","46-50","14","C","2","1",198996,10473.4736842105,19704,4247,19
"1004658","M","26-35","4","B","3","1",2428857,7566.53271028037,23905,556,321
"1004659","F","26-35","14","C","0","0",1152134,9763.84745762712,20684,944,118
"1004660","F","18-25","4","B","2","0",163441,8602.15789473684,19699,2048,19
"1004661","M","46-50","15","B","4","1",1231262,11954,19704,742,103
"1004662","F","18-25","4","B","1","1",650792,6025.85185185185,19018,1406,108
"1004663","M","26-35","4","A","0","0",1598272,7399.40740740741,17291,1485,216
"1004664","F","46-50","7","A","4","1",158720,8817.77777777778,16299,6031,18
"1004665","M","36-45","2","C","4","0",188101,11756.3125,19585,3115,16
"1004666","M","36-45","1","A","1","1",1553402,8262.77659574468,20999,400,188
"1004667","M","26-35","14","A","1","0",277261,11090.44,23637,928,25
"1004668","M","36-45","14","C","0","1",263428,14634.8888888889,19483,7137,18
"1004669","M","36-45","7","C","0","0",177821,8082.77272727273,16080,767,22
"1004670","M","36-45","5","C","2","0",537732,9433.8947368421,23902,376,57
"1004671","M","26-35","12","A","2","0",1019660,12434.8780487805,19571,2151,82
"1004672","M","55+","13","B","4","0",104794,8061.07692307692,14657,1740,13
"1004673","M","36-45","16","B","2","1",3184883,10796.213559322,23853,734,295
"1004674","F","36-45","7","C","1","1",544037,11826.8913043478,19692,3455,46
"1004675","F","18-25","4","A","2","0",1681037,9497.38418079096,20883,931,177
"1004676","M","46-50","14","C","2","1",118464,7897.6,20783,938,15
"1004677","M","51-55","6","C","1","1",152772,8986.58823529412,20505,2837,17
"1004678","M","36-45","2","A","1","0",516744,10334.88,20661,574,50
"1004679","M","55+","13","C","4","1",272112,7774.62857142857,23342,562,35
"1004680","M","36-45","0","B","3","1",1554534,8934.10344827586,21058,407,174
"1004681","F","36-45","15","C","2","0",816332,9603.90588235294,20715,3447,85
"1004682","M","26-35","7","B","3","1",3586047,8789.33088235294,21470,566,408
"1004683","M","26-35","0","C","0","0",326645,10207.65625,19367,3191,32
"1004685","M","36-45","1","B","2","1",705619,7669.77173913043,21121,1440,92
"1004686","M","18-25","1","C","2","0",579920,11598.4,21071,4313,50
"1004687","M","36-45","14","C","0","0",805991,11351.985915493,20773,933,71
"1004688","M","26-35","9","C","3","1",553970,8655.78125,20402,564,64
"1004689","M","18-25","12","B","1","0",423627,10862.2307692308,20521,925,39
"1004690","F","0-17","10","C","3","0",356274,9135.23076923077,19423,3412,39
"1004691","F","46-50","17","B","2","1",367154,8538.46511627907,19665,1763,43
"1004692","F","26-35","7","C","3","0",210268,11681.5555555556,16719,1858,18
"1004693","M","18-25","1","A","1","0",312200,10070.9677419355,19564,1900,31
"1004694","M","55+","7","C","3","1",360230,9735.94594594595,23310,758,37
"1004695","M","18-25","18","C","4","0",100991,5940.64705882353,15346,720,17
"1004696","M","18-25","12","A","0","0",123636,10303,19586,3447,12
"1004697","M","18-25","10","C","4","0",810029,9878.40243902439,23066,776,82
"1004698","F","26-35","6","B","2","1",152960,8497.77777777778,20761,1930,18
"1004699","F","18-25","0","C","4","0",973530,11453.2941176471,19649,3441,85
"1004701","M","46-50","17","C","1","1",367112,12237.0666666667,20834,3817,30
"1004702","M","26-35","11","C","0","0",206798,10884.1052631579,20681,762,19
"1004703","M","26-35","7","C","1","0",138166,9211.06666666667,20167,1675,15
"1004704","M","18-25","20","C","1","0",1102430,6372.42774566474,20781,563,173
"1004705","F","18-25","0","C","0","1",1156837,8898.74615384615,19498,752,130
"1004706","M","26-35","14","B","4","1",587585,10492.5892857143,23757,3599,56
"1004707","M","0-17","0","C","4","0",155020,7381.90476190476,18720,1722,21
"1004708","M","26-35","0","B","3","0",2056078,9980.96116504854,23281,698,206
"1004709","M","46-50","0","C","3","0",202243,7778.57692307692,19420,3520,26
"1004710","F","36-45","16","B","2","0",208107,9048.13043478261,16593,773,23
"1004711","M","26-35","17","C","1","1",735228,10503.2571428571,19685,1667,70
"1004712","M","36-45","17","C","1","0",126469,5748.59090909091,12016,1043,22
"1004713","M","26-35","17","C","1","0",313245,8949.85714285714,20773,1593,35
"1004714","M","51-55","1","A","1","1",241789,7326.93939393939,11950,1818,33
"1004715","M","26-35","2","B","3","0",2621678,9674.08856088561,21248,1478,271
"1004717","M","46-50","17","C","4","1",384872,9163.61904761905,19186,750,42
"1004718","M","36-45","7","C","1","1",629844,8628,19685,1071,73
"1004719","F","36-45","9","C","4","0",232557,14534.8125,19606,2823,16
"1004720","M","26-35","2","C","4","0",153701,9041.23529411765,19372,1378,17
"1004721","M","36-45","11","B","0","0",391083,10027.7692307692,23756,1833,39
"1004722","M","36-45","12","B","1","0",256902,12845.1,19587,5255,20
"1004723","M","36-45","7","C","1","0",143517,8969.8125,20384,1734,16
"1004724","F","55+","6","C","1","1",164597,10287.3125,19143,5912,16
"1004725","M","36-45","5","A","2","0",4620473,8620.28544776119,19643,573,536
"1004726","F","36-45","16","C","2","1",1478615,8646.87134502924,20396,572,171
"1004727","F","55+","0","C","3","0",224846,7753.31034482759,15898,1444,29
"1004728","M","26-35","19","B","3","0",3662521,9202.31407035176,23489,573,398
"1004729","M","51-55","16","C","1","1",1003731,8506.19491525424,21080,701,118
"1004730","M","51-55","11","C","0","1",132427,10186.6923076923,19517,5966,13
"1004731","M","26-35","17","B","1","1",393381,11239.4571428571,19425,5367,35
"1004732","M","26-35","14","B","2","1",3948740,10446.4021164021,20579,569,378
"1004733","M","18-25","18","C","1","0",788569,12321.390625,19708,2792,64
"1004734","M","51-55","1","B","1","1",1130816,11538.9387755102,23177,740,98
"1004735","M","46-50","3","C","3","0",672145,11202.4166666667,23457,574,60
"1004736","M","18-25","20","A","1","1",1611679,8953.77222222222,20844,402,180
"1004737","M","36-45","16","C","1","0",683021,11016.4677419355,23431,3793,62
"1004738","M","55+","1","C","1","0",771546,8868.34482758621,21055,741,87
"1004739","M","26-35","3","C","2","0",508463,9244.78181818182,19492,951,55
"1004740","F","26-35","3","C","3","0",202291,8428.79166666667,18292,1380,24
"1004741","M","36-45","7","C","1","0",151591,13781,20139,959,11
"1004742","M","26-35","3","A","2","0",1062240,8778.84297520661,23237,387,121
"1004743","M","55+","13","C","2","1",106570,8197.69230769231,16502,944,13
"1004744","M","51-55","15","C","1","0",264915,10189.0384615385,19601,3519,26
"1004745","F","18-25","4","C","4","0",475349,8488.375,20534,955,56
"1004746","M","51-55","1","C","3","1",396957,9451.35714285714,23247,2038,42
"1004747","M","18-25","4","C","1","0",1549557,11828.679389313,20377,2827,131
"1004748","M","46-50","16","B","3","0",1729529,9662.17318435754,20785,564,179
"1004749","M","46-50","0","C","1","1",64520,8065,15310,4620,8
"1004750","F","26-35","0","A","2","0",1162423,9152.93700787402,20701,951,127
"1004751","M","51-55","15","C","1","0",148366,8242.55555555555,15983,2139,18
"1004752","F","18-25","4","B","1","0",84314,8431.4,19574,1384,10
"1004753","M","55+","1","C","0","1",312490,9190.88235294118,19081,2882,34
"1004755","F","55+","7","C","2","0",162307,11593.3571428571,19702,7763,14
"1004756","M","55+","16","C","4","0",148798,9299.875,19521,5891,16
"1004757","M","36-45","17","C","1","0",558340,10534.7169811321,20766,940,53
"1004758","F","55+","13","C","1","1",142209,8365.23529411765,19235,2871,17
"1004759","F","51-55","0","C","1","1",300153,9682.35483870968,23096,586,31
"1004760","M","36-45","17","C","1","0",447405,11471.9230769231,19420,376,39
"1004761","M","18-25","15","C","1","0",198352,9445.33333333333,19555,954,21
"1004762","F","26-35","14","A","0","1",233293,7776.43333333333,15784,1715,30
"1004763","M","55+","11","C","2","0",265093,9467.60714285714,20465,5231,28
"1004764","M","0-17","10","C","0","0",246866,9143.18518518518,19367,932,27
"1004765","F","36-45","16","B","3","1",1176405,9190.6640625,23390,570,128
"1004766","M","36-45","16","A","3","0",183589,9662.57894736842,23104,4093,19
"1004767","F","36-45","9","C","2","1",168740,7336.52173913043,13399,1816,23
"1004768","M","26-35","4","A","1","1",364660,10129.4444444444,19068,3547,36
"1004769","M","26-35","1","C","1","0",326275,10196.09375,19553,1454,32
"1004770","F","36-45","7","B","1","0",111146,9262.16666666667,19701,2104,12
"1004771","F","26-35","4","A","0","0",2278897,9007.49802371542,23200,569,253
"1004772","M","55+","17","C","2","0",571728,10395.0545454545,20603,774,55
"1004773","M","46-50","1","C","4","1",565440,10280.7272727273,20763,2824,55
"1004774","M","46-50","14","C","4","1",1420086,13654.6730769231,23467,2053,104
"1004775","M","26-35","17","C","4","0",131474,8764.93333333333,20913,3700,15
"1004776","F","26-35","3","C","1","1",88360,11045,20602,2161,8
"1004777","M","26-35","2","C","3","0",304054,14478.7619047619,19518,6423,21
"1004778","M","26-35","0","C","1","1",194161,9245.7619047619,21565,3185,21
"1004779","M","46-50","3","C","2","1",867681,9640.9,19922,761,90
"1004780","M","26-35","12","A","3","0",737690,12503.2203389831,23596,773,59
"1004781","F","51-55","6","C","1","1",211418,8456.72,19484,2008,25
"1004782","M","46-50","1","C","2","1",577424,10498.6181818182,23487,592,55
"1004783","M","26-35","0","A","4","0",390032,13449.3793103448,23216,567,29
"1004784","F","36-45","6","A","1","0",1857746,8846.40952380952,23345,760,210
"1004785","F","26-35","14","A","0","1",1220668,9536.46875,19287,564,128
"1004786","M","46-50","6","B","1","1",1915501,10134.9259259259,23082,213,189
"1004787","M","0-17","11","C","1","0",119184,7449,16380,2041,16
"1004788","M","36-45","7","B","4","0",1288745,8314.48387096774,23386,582,155
"1004789","M","36-45","2","A","0","0",1535831,10104.1513157895,23867,591,152
"1004790","F","26-35","2","A","4","1",1636989,8394.81538461539,20838,566,195
"1004791","M","18-25","4","A","2","0",1116399,8269.62222222222,19423,1028,135
"1004792","F","51-55","7","B","2","0",148514,9900.93333333333,19136,5176,15
"1004793","F","26-35","6","B","2","1",550899,7345.32,20391,389,75
"1004794","F","36-45","0","C","0","0",592597,11851.94,23784,3455,50
"1004795","M","46-50","16","C","1","0",686665,11444.4166666667,23422,946,60
"1004796","M","36-45","7","A","4","1",1657437,9057.03278688525,21123,564,183
"1004797","F","36-45","17","C","4","1",264628,8820.93333333333,20619,1439,30
"1004798","M","26-35","1","C","4","0",680952,9727.88571428571,20929,585,70
"1004799","F","18-25","4","C","1","0",266961,7627.45714285714,20059,2052,35
"1004800","M","18-25","4","A","1","0",1305588,9194.28169014085,20538,389,142
"1004801","M","26-35","4","C","3","0",1684240,16194.6153846154,23343,2186,104
"1004802","M","55+","1","B","3","1",3181060,9848.48297213622,23842,565,323
"1004803","F","26-35","16","B","4","0",132762,7375.66666666667,15434,2010,18
"1004804","F","36-45","1","B","0","0",187759,7823.29166666667,16703,1627,24
"1004806","M","26-35","17","C","2","0",985790,12021.8292682927,19527,952,82
"1004807","M","0-17","2","A","1","0",409719,9755.21428571429,19536,1428,42
"1004808","M","36-45","0","A","1","1",4114845,8717.89194915254,20655,582,472
"1004809","F","51-55","4","C","1","1",709760,8762.46913580247,23565,956,81
"1004810","M","18-25","12","B","0","0",1118299,11528.8556701031,23095,958,97
"1004811","M","36-45","1","C","1","1",170893,10052.5294117647,20760,568,17
"1004812","M","18-25","14","C","2","0",977609,12069.2469135802,20626,1798,81
"1004813","F","36-45","9","C","3","1",504784,8855.85964912281,19613,1716,57
"1004814","M","18-25","14","B","1","0",825173,9484.74712643678,20357,1917,87
"1004815","F","51-55","18","C","0","1",1227410,11158.2727272727,23121,744,110
"1004817","M","26-35","1","C","1","0",509573,12739.325,23539,743,40
"1004818","F","26-35","17","C","1","1",202308,9633.71428571429,21398,947,21
"1004819","M","36-45","18","B","1","0",2616821,9246.71731448763,20643,578,283
"1004820","M","51-55","11","C","3","1",97036,8086.33333333333,15855,4112,12
"1004821","M","18-25","19","C","1","0",968872,8352.34482758621,20313,385,116
"1004822","F","36-45","0","B","4","0",137495,8593.4375,15889,3517,16
"1004823","M","18-25","4","B","0","1",1999135,8435.16877637131,20923,573,237
"1004824","M","26-35","7","C","2","0",1106914,9073.06557377049,20607,764,122
"1004825","M","26-35","17","B","2","0",300978,14332.2857142857,19612,1729,21
"1004826","M","46-50","12","C","1","1",860645,11630.3378378378,21044,1706,74
"1004827","M","36-45","0","C","0","1",264357,8527.64516129032,19010,3062,31
"1004828","F","18-25","20","B","1","0",335394,7985.57142857143,19568,3443,42
"1004829","M","26-35","0","B","2","0",1598013,10243.6730769231,21055,741,156
"1004830","M","0-17","10","C","0","0",592725,9878.75,19678,807,60
"1004831","F","26-35","1","C","1","0",1183715,9320.5905511811,23364,926,127
"1004832","M","26-35","14","C","1","0",635337,8948.40845070423,23455,758,71
"1004833","M","36-45","16","C","4","0",549214,11685.4042553191,19681,586,47
"1004834","F","46-50","9","C","1","1",1271812,9351.55882352941,20886,209,136
"1004836","F","46-50","16","C","3","1",290963,8313.22857142857,20686,1642,35
"1004837","M","26-35","5","B","2","0",1242671,7577.26219512195,20403,1636,164
"1004838","M","46-50","1","C","1","1",191020,10053.6842105263,19640,3449,19
"1004839","F","51-55","6","B","4","1",53035,6629.375,19302,1722,8
"1004840","F","46-50","6","C","3","1",398266,9051.5,23119,1803,44
"1004841","M","26-35","12","A","4","0",574719,10843.7547169811,23795,5193,53
"1004842","F","36-45","1","C","1","0",325816,10181.75,23510,1756,32
"1004843","M","55+","1","C","2","0",587072,9784.53333333333,20652,4142,60
"1004844","M","46-50","7","C","4","1",191969,11292.2941176471,20943,3731,17
"1004845","F","26-35","1","B","3","0",678473,8588.26582278481,20980,770,79
"1004846","F","26-35","2","C","0","0",128520,7560,20810,2097,17
"1004847","M","26-35","12","B","3","0",497036,11558.976744186,23388,3477,43
"1004848","F","36-45","6","C","3","0",429047,14301.5666666667,20535,2067,30
"1004849","F","18-25","4","B","1","0",784490,9685.06172839506,20821,1718,81
"1004850","F","46-50","3","C","2","0",216756,10321.7142857143,20341,2034,21
"1004851","M","18-25","17","C","2","0",128450,8563.33333333333,19593,5215,15
"1004852","M","36-45","0","C","3","1",1101286,8953.54471544715,20444,739,123
"1004853","M","26-35","7","C","2","0",282442,13449.619047619,23581,3673,21
"1004854","F","51-55","13","C","4","1",754330,8475.61797752809,23450,700,89
"1004855","M","26-35","12","B","1","0",858019,8094.51886792453,20428,764,106
"1004856","M","26-35","7","A","1","0",549662,10993.24,23261,4237,50
"1004857","M","26-35","14","C","0","0",294090,11311.1538461538,20416,771,26
"1004858","M","26-35","1","C","2","0",586239,11273.8269230769,23318,940,52
"1004859","F","18-25","14","C","2","0",250177,8934.89285714286,16449,1725,28
"1004860","M","26-35","2","A","2","0",171526,10720.375,20460,3737,16
"1004861","M","26-35","4","C","1","0",1175686,10591.7657657658,20749,772,111
"1004862","M","26-35","0","C","0","0",603362,11830.6274509804,19557,2124,51
"1004863","F","26-35","9","C","4","0",129717,7206.5,16262,3438,18
"1004864","M","18-25","20","C","3","1",225713,9028.52,19637,2754,25
"1004865","F","36-45","14","C","1","1",1090186,8258.98484848485,19590,1996,132
"1004866","M","55+","12","C","2","1",237443,8187.68965517241,19259,3115,29
"1004867","M","26-35","16","A","3","0",2937936,9326.78095238095,20932,748,315
"1004868","M","36-45","17","C","1","1",860155,10001.8023255814,23633,741,86
"1004869","F","46-50","6","C","3","1",1249770,7762.54658385093,20573,707,161
"1004870","F","36-45","3","C","1","1",486032,8836.94545454545,18716,1647,55
"1004871","M","18-25","12","C","2","0",108483,9862.09090909091,19038,4570,11
"1004872","M","46-50","1","C","2","0",131984,9427.42857142857,19676,5180,14
"1004873","M","55+","11","C","1","1",170900,11393.3333333333,23205,960,15
"1004874","F","26-35","4","C","3","0",280652,14032.6,20567,5318,20
"1004875","M","36-45","0","C","2","0",474725,9129.32692307692,20721,1608,52
"1004876","F","36-45","17","C","1","0",177329,9851.61111111111,16025,3512,18
"1004877","M","26-35","4","B","2","0",508716,11059.0434782609,23494,1798,46
"1004878","M","51-55","4","B","4","1",186730,7780.41666666667,19705,1793,24
"1004879","M","26-35","3","A","2","0",2036759,8741.45493562232,23747,563,233
"1004880","F","46-50","9","C","3","0",86176,7181.33333333333,10079,2150,12
"1004881","M","46-50","16","A","3","1",93931,10436.7777777778,16657,7862,9
"1004882","M","46-50","11","B","2","1",1199776,10432.8347826087,23085,2317,115
"1004883","F","0-17","10","C","1","0",126415,5496.30434782609,19466,1405,23
"1004884","M","36-45","14","B","1","0",2054420,10272.1,20962,742,200
"1004885","M","55+","1","C","1","0",237918,13995.1764705882,19575,6918,17
"1004886","F","36-45","17","C","0","1",564143,12821.4318181818,23948,765,44
"1004887","M","18-25","2","B","1","1",1626125,8010.46798029557,20709,403,203
"1004888","F","55+","0","B","4","0",1305482,9391.95683453237,23446,371,139
"1004889","M","18-25","4","C","3","0",1661604,12493.2631578947,19951,775,133
"1004890","F","26-35","1","C","1","0",743886,7514,20904,710,99
"1004891","M","36-45","17","C","4","1",149211,8777.11764705882,15639,1452,17
"1004892","M","26-35","12","A","1","0",492642,9123,20552,755,54
"1004893","M","26-35","17","C","0","0",567862,13520.5238095238,19706,2783,42
"1004894","M","36-45","7","C","1","0",292134,12172.25,19125,782,24
"1004895","F","26-35","3","B","3","0",420229,10505.725,20454,932,40
"1004896","M","36-45","6","C","3","1",203383,7532.7037037037,20240,688,27
"1004897","M","36-45","16","B","3","0",2050350,10100.2463054187,19444,1437,203
"1004898","M","26-35","1","B","1","1",1296113,10711.6776859504,23354,948,121
"1004899","M","26-35","12","B","1","1",1072516,8937.63333333333,20570,745,120
"1004900","M","26-35","20","C","4","1",94927,7910.58333333333,9906,2159,12
"1004901","M","26-35","7","C","1","0",1154525,11545.25,20630,1635,100
"1004902","M","36-45","14","C","4","1",603679,8748.97101449275,19131,1375,69
"1004903","M","36-45","12","C","4","1",305321,10904.3214285714,20400,6131,28
"1004904","M","51-55","15","B","1","1",2511224,12190.4077669903,23541,925,206
"1004905","F","46-50","1","C","3","1",445166,8399.35849056604,21040,1595,53
"1004906","M","51-55","17","B","1","1",1423979,11671.9590163934,20928,759,122
"1004907","F","51-55","7","B","0","1",763641,8123.84042553191,19319,406,94
"1004908","M","36-45","15","C","2","0",673503,11041.0327868852,20929,2067,61
"1004909","F","36-45","12","B","2","0",598150,8796.32352941176,20644,740,68
"1004910","M","18-25","12","C","0","0",324027,11572.3928571429,19680,801,28
"1004911","F","26-35","0","A","4","0",277678,7504.81081081081,19465,375,37
"1004912","F","51-55","20","A","0","1",64526,6452.6,8107,3541,10
"1004913","F","26-35","1","C","3","1",242941,9343.88461538462,21101,3211,26
"1004914","F","26-35","1","B","4","0",250513,8638.37931034483,20302,1760,29
"1004915","M","26-35","12","B","2","1",542501,11071.4489795918,19694,569,49
"1004916","M","18-25","20","C","4","0",375465,4578.84146341463,18428,795,82
"1004917","M","46-50","0","C","0","1",998196,7859.81102362205,21141,379,127
"1004918","F","18-25","12","C","1","0",1598120,9512.61904761905,20183,572,168
"1004919","M","18-25","0","C","2","0",194569,11445.2352941176,20645,5201,17
"1004920","M","36-45","1","B","0","1",305356,12214.24,23593,4378,25
"1004921","F","26-35","15","B","3","1",1184999,11285.7047619048,23275,555,105
"1004922","M","18-25","17","C","1","0",830360,8928.60215053763,21453,762,93
"1004923","M","46-50","18","C","3","0",128552,8570.13333333333,19000,3537,15
"1004924","F","36-45","0","C","1","0",186252,9802.73684210526,21026,6121,19
"1004925","F","36-45","6","C","2","0",214748,8947.83333333333,16042,3551,24
"1004926","M","0-17","10","C","1","0",77987,9748.375,15600,2308,8
"1004927","M","46-50","0","B","4","0",748598,11882.5079365079,19216,2745,63
"1004928","F","26-35","3","A","4","0",1254583,7336.74269005848,19078,766,171
"1004929","M","46-50","1","C","1","1",195414,9770.7,23226,940,20
"1004930","M","51-55","17","C","0","1",523833,9190.05263157895,19559,1047,57
"1004931","M","51-55","17","C","3","1",459198,11479.95,20679,1719,40
"1004933","M","26-35","15","B","3","0",1551806,10076.6623376623,23196,378,154
"1004934","F","26-35","0","A","2","0",612905,7044.88505747126,19626,749,87
"1004935","M","36-45","17","C","3","0",94069,8551.72727272727,16679,1738,11
"1004936","F","18-25","4","C","0","0",270817,10416.0384615385,20269,1497,26
"1004937","M","36-45","0","C","1","1",1008055,9248.21100917431,21164,768,109
"1004938","F","18-25","4","A","3","1",85048,7731.63636363636,16878,2752,11
"1004939","M","26-35","7","C","0","1",786598,8643.93406593407,20945,961,91
"1004940","F","51-55","11","B","1","0",1173494,9096.85271317829,23659,754,129
"1004941","M","55+","20","C","2","1",134986,10383.5384615385,19189,1747,13
"1004942","M","46-50","12","B","3","1",1342366,9321.98611111111,20801,759,144
"1004943","F","51-55","0","C","1","0",94097,8554.27272727273,15606,1395,11
"1004944","M","51-55","17","C","2","1",151769,13797.1818181818,23527,1651,11
"1004945","M","51-55","0","C","4","1",709846,9723.91780821918,19581,563,73
"1004946","F","36-45","1","B","1","0",1165433,8265.48226950355,23581,376,141
"1004947","M","36-45","17","C","1","1",581623,10574.9636363636,23844,950,55
"1004948","M","46-50","2","A","1","1",1962890,7435.18939393939,23698,557,264
"1004949","M","18-25","4","A","4","0",171247,10702.9375,20206,2063,16
"1004950","M","26-35","16","A","1","1",1995182,8454.16101694915,23547,568,236
"1004951","F","36-45","17","B","3","1",1519643,9209.95757575757,23739,569,165
"1004952","F","26-35","14","A","1","1",364889,8485.79069767442,20903,2800,43
"1004953","M","36-45","12","B","4","0",1215283,11357.785046729,20695,754,107
"1004954","M","46-50","0","C","3","1",498158,6918.86111111111,19144,1495,72
"1004955","M","55+","13","C","1","0",73266,4579.125,10079,1037,16
"1004956","M","36-45","15","B","1","1",1095602,9364.11965811966,23628,740,117
"1004957","M","26-35","2","A","1","1",2854723,7885.97513812155,20488,558,362
"1004958","M","18-25","7","B","1","0",1890051,8111.80686695279,23660,198,233
"1004960","M","55+","1","A","4","0",387876,10207.2631578947,23747,2069,38
"1004961","M","26-35","7","C","1","1",770209,10134.3289473684,23823,2025,76
"1004962","M","26-35","6","B","1","0",1178379,9427.032,20832,764,125
"1004963","M","46-50","17","B","1","1",582775,8965.76923076923,23691,1837,65
"1004964","M","36-45","0","A","1","1",1977890,8949.72850678733,23726,207,221
"1004965","M","0-17","10","C","1","0",809176,11727.1884057971,19274,1968,69
"1004966","M","51-55","14","B","1","1",372843,14913.72,19658,7815,25
"1004967","M","18-25","4","C","0","0",594366,12382.625,20627,3472,48
"1004968","F","51-55","20","B","2","1",152001,16889,23487,5327,9
"1004969","M","18-25","19","A","2","0",140421,8260.05882352941,19576,778,17
"1004970","F","26-35","12","C","1","0",177850,9360.52631578947,20068,2130,19
"1004971","M","36-45","7","C","1","1",116918,7794.53333333333,19337,1455,15
"1004972","M","36-45","0","C","2","0",1583662,8896.97752808989,21008,760,178
"1004973","F","55+","2","C","1","1",778848,8374.70967741935,21328,716,93
"1004974","M","36-45","20","B","3","1",114045,9503.75,20636,1766,12
"1004975","M","36-45","0","C","3","0",883010,10638.6746987952,23518,2054,83
"1004976","M","26-35","11","C","4","1",294432,10152.8275862069,20869,945,29
"1004977","M","26-35","4","B","2","0",796238,8654.76086956522,22710,188,92
"1004978","M","36-45","14","A","3","0",481798,11471.380952381,23900,1720,42
"1004979","M","36-45","2","B","1","1",3455517,7747.79596412556,23742,347,446
"1004980","M","26-35","1","B","0","0",896438,8875.62376237624,19972,1032,101
